=== DA_UAV_v1 loading log ===

Loaded:          1474
[WARN   ] cand69/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-c: HardFlow arm is DEGENERATE (K=2, A=0.5, n_genuine=0) — this row is sample-then-project, not HardFlow. Do not label it a HardFlow result. See logs_in_develop/aggregated_hardflow_lowK/
[SKIP   ] cand69/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-c-geo_free: key divergence_reason shape (10,) not tabular
[WARN   ] cand69/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-c-geo_free: HardFlow arm is DEGENERATE (K=2, A=0.5, n_genuine=0) — this row is sample-then-project, not HardFlow. Do not label it a HardFlow result. See logs_in_develop/aggregated_hardflow_lowK/
[SKIP   ] cand69/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-r: key divergence_reason shape (10,) not tabular
[WARN   ] cand69/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-r: HardFlow arm is DEGENERATE (K=2, A=0.5, n_genuine=0) — this row is sample-then-project, not HardFlow. Do not label it a HardFlow result. See logs_in_develop/aggregated_hardflow_lowK/
[SKIP   ] cand69/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-r-geo_free: key divergence_reason shape (10,) not tabular
[WARN   ] cand69/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-r-geo_free: HardFlow arm is DEGENERATE (K=2, A=0.5, n_genuine=0) — this row is sample-then-project, not HardFlow. Do not label it a HardFlow result. See logs_in_develop/aggregated_hardflow_lowK/
[SKIP   ] cand69/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-t: key divergence_reason shape (10,) not tabular
[WARN   ] cand69/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-t: HardFlow arm is DEGENERATE (K=2, A=0.5, n_genuine=0) — this row is sample-then-project, not HardFlow. Do not label it a HardFlow result. See logs_in_develop/aggregated_hardflow_lowK/
[SKIP   ] cand69/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-t-geo_free: key divergence_reason shape (10,) not tabular
[WARN   ] cand69/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-t-geo_free: HardFlow arm is DEGENERATE (K=2, A=0.5, n_genuine=0) — this row is sample-then-project, not HardFlow. Do not label it a HardFlow result. See logs_in_develop/aggregated_hardflow_lowK/
[SKIP   ] cand70/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/diffuser: key divergence_reason shape (10,) not tabular
[SKIP   ] cand70/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-c: key divergence_reason shape (10,) not tabular
[SKIP   ] cand70/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-c-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand70/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-c-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand70/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-r: key divergence_reason shape (10,) not tabular
[SKIP   ] cand70/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-r-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand70/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-r-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand70/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-t: key divergence_reason shape (10,) not tabular
[SKIP   ] cand70/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-t-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand70/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-t-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand71/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/diffuser: key divergence_reason shape (10,) not tabular
[SKIP   ] cand71/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-c: key divergence_reason shape (10,) not tabular
[SKIP   ] cand71/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-c-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand71/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-c-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand71/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-r: key divergence_reason shape (10,) not tabular
[SKIP   ] cand71/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-r-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand71/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-r-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand71/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-t: key divergence_reason shape (10,) not tabular
[SKIP   ] cand71/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-t-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand71/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-t-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand71/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls: key divergence_reason shape (10,) not tabular
[SKIP   ] cand71/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-c: key divergence_reason shape (10,) not tabular
[SKIP   ] cand71/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-c-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand71/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-r: key divergence_reason shape (10,) not tabular
[SKIP   ] cand71/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-r-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand71/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-t: key divergence_reason shape (10,) not tabular
[SKIP   ] cand71/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-t-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand72/seed6/pillars_hg_bounds+dynamics+geo_bounds+obstacles/diffuser: key divergence_reason shape (10,) not tabular
[SKIP   ] cand72/seed6/pillars_hg_bounds+dynamics+geo_bounds+obstacles/dpcc-c: key divergence_reason shape (10,) not tabular
[SKIP   ] cand72/seed6/pillars_hg_bounds+dynamics+geo_bounds+obstacles/dpcc-c-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand72/seed6/pillars_hg_bounds+dynamics+geo_bounds+obstacles/dpcc-t: key divergence_reason shape (10,) not tabular
[SKIP   ] cand72/seed6/pillars_hg_bounds+dynamics+geo_bounds+obstacles/dpcc-t-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand74/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/diffuser: key divergence_reason shape (10,) not tabular
[SKIP   ] cand74/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-c: key divergence_reason shape (10,) not tabular
[SKIP   ] cand74/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-c-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand74/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-c-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand74/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-r: key divergence_reason shape (10,) not tabular
[SKIP   ] cand74/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-r-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand74/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-r-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand74/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-t: key divergence_reason shape (10,) not tabular
[SKIP   ] cand74/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-t-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand74/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-t-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand74/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_new: key divergence_reason shape (10,) not tabular
[WARN   ] cand74/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_new: HardFlow arm is DEGENERATE (K=1, A=0.5, n_genuine=0) — this row is sample-then-project, not HardFlow. Do not label it a HardFlow result. See logs_in_develop/aggregated_hardflow_lowK/
[SKIP   ] cand74/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_new-c: key divergence_reason shape (10,) not tabular
[WARN   ] cand74/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_new-c: HardFlow arm is DEGENERATE (K=1, A=0.5, n_genuine=0) — this row is sample-then-project, not HardFlow. Do not label it a HardFlow result. See logs_in_develop/aggregated_hardflow_lowK/
[SKIP   ] cand74/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_new-c-geo_free: key divergence_reason shape (10,) not tabular
[WARN   ] cand74/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_new-c-geo_free: HardFlow arm is DEGENERATE (K=1, A=0.5, n_genuine=0) — this row is sample-then-project, not HardFlow. Do not label it a HardFlow result. See logs_in_develop/aggregated_hardflow_lowK/
[SKIP   ] cand74/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_new-r: key divergence_reason shape (10,) not tabular
[WARN   ] cand74/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_new-r: HardFlow arm is DEGENERATE (K=1, A=0.5, n_genuine=0) — this row is sample-then-project, not HardFlow. Do not label it a HardFlow result. See logs_in_develop/aggregated_hardflow_lowK/
[SKIP   ] cand74/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_new-r-geo_free: key divergence_reason shape (10,) not tabular
[WARN   ] cand74/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_new-r-geo_free: HardFlow arm is DEGENERATE (K=1, A=0.5, n_genuine=0) — this row is sample-then-project, not HardFlow. Do not label it a HardFlow result. See logs_in_develop/aggregated_hardflow_lowK/
[SKIP   ] cand74/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_new-t: key divergence_reason shape (10,) not tabular
[WARN   ] cand74/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_new-t: HardFlow arm is DEGENERATE (K=1, A=0.5, n_genuine=0) — this row is sample-then-project, not HardFlow. Do not label it a HardFlow result. See logs_in_develop/aggregated_hardflow_lowK/
[SKIP   ] cand74/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_new-t-geo_free: key divergence_reason shape (10,) not tabular
[WARN   ] cand74/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_new-t-geo_free: HardFlow arm is DEGENERATE (K=1, A=0.5, n_genuine=0) — this row is sample-then-project, not HardFlow. Do not label it a HardFlow result. See logs_in_develop/aggregated_hardflow_lowK/
[SKIP   ] cand75/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/diffuser: key divergence_reason shape (10,) not tabular
[SKIP   ] cand75/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-c: key divergence_reason shape (10,) not tabular
[SKIP   ] cand75/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-r: key divergence_reason shape (10,) not tabular
[SKIP   ] cand75/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-r-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand76/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/diffuser: key divergence_reason shape (10,) not tabular
[SKIP   ] cand76/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-c: key divergence_reason shape (10,) not tabular
[SKIP   ] cand76/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-c-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand76/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-c-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand76/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-r: key divergence_reason shape (10,) not tabular
[SKIP   ] cand76/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-r-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand76/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-r-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand76/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-t: key divergence_reason shape (10,) not tabular
[SKIP   ] cand76/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-t-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand76/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-t-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand76/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_new: key divergence_reason shape (10,) not tabular
[WARN   ] cand76/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_new: HardFlow arm is DEGENERATE (K=2, A=0.5, n_genuine=0) — this row is sample-then-project, not HardFlow. Do not label it a HardFlow result. See logs_in_develop/aggregated_hardflow_lowK/
[SKIP   ] cand76/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_new-c: key divergence_reason shape (10,) not tabular
[WARN   ] cand76/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_new-c: HardFlow arm is DEGENERATE (K=2, A=0.5, n_genuine=0) — this row is sample-then-project, not HardFlow. Do not label it a HardFlow result. See logs_in_develop/aggregated_hardflow_lowK/
[SKIP   ] cand76/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_new-c-geo_free: key divergence_reason shape (10,) not tabular
[WARN   ] cand76/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_new-c-geo_free: HardFlow arm is DEGENERATE (K=2, A=0.5, n_genuine=0) — this row is sample-then-project, not HardFlow. Do not label it a HardFlow result. See logs_in_develop/aggregated_hardflow_lowK/
[SKIP   ] cand76/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_new-r: key divergence_reason shape (10,) not tabular
[WARN   ] cand76/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_new-r: HardFlow arm is DEGENERATE (K=2, A=0.5, n_genuine=0) — this row is sample-then-project, not HardFlow. Do not label it a HardFlow result. See logs_in_develop/aggregated_hardflow_lowK/
[SKIP   ] cand76/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_new-r-geo_free: key divergence_reason shape (10,) not tabular
[WARN   ] cand76/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_new-r-geo_free: HardFlow arm is DEGENERATE (K=2, A=0.5, n_genuine=0) — this row is sample-then-project, not HardFlow. Do not label it a HardFlow result. See logs_in_develop/aggregated_hardflow_lowK/
[SKIP   ] cand76/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_new-t: key divergence_reason shape (10,) not tabular
[WARN   ] cand76/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_new-t: HardFlow arm is DEGENERATE (K=2, A=0.5, n_genuine=0) — this row is sample-then-project, not HardFlow. Do not label it a HardFlow result. See logs_in_develop/aggregated_hardflow_lowK/
[SKIP   ] cand76/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_new-t-geo_free: key divergence_reason shape (10,) not tabular
[WARN   ] cand76/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_new-t-geo_free: HardFlow arm is DEGENERATE (K=2, A=0.5, n_genuine=0) — this row is sample-then-project, not HardFlow. Do not label it a HardFlow result. See logs_in_develop/aggregated_hardflow_lowK/
[SKIP   ] cand77/seed6/pillars_hg_bounds+dynamics+geo_bounds+obstacles/diffuser: key divergence_reason shape (10,) not tabular
[SKIP   ] cand77/seed6/pillars_hg_bounds+dynamics+geo_bounds+obstacles/dpcc-c: key divergence_reason shape (10,) not tabular
[SKIP   ] cand77/seed6/pillars_hg_bounds+dynamics+geo_bounds+obstacles/dpcc-c-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand77/seed6/pillars_hg_bounds+dynamics+geo_bounds+obstacles/dpcc-c-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand77/seed6/pillars_hg_bounds+dynamics+geo_bounds+obstacles/dpcc-r: key divergence_reason shape (10,) not tabular
[SKIP   ] cand77/seed6/pillars_hg_bounds+dynamics+geo_bounds+obstacles/dpcc-r-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand77/seed6/pillars_hg_bounds+dynamics+geo_bounds+obstacles/dpcc-r-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand77/seed6/pillars_hg_bounds+dynamics+geo_bounds+obstacles/dpcc-t: key divergence_reason shape (10,) not tabular
[SKIP   ] cand77/seed6/pillars_hg_bounds+dynamics+geo_bounds+obstacles/dpcc-t-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand77/seed6/pillars_hg_bounds+dynamics+geo_bounds+obstacles/dpcc-t-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand78/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/diffuser: key divergence_reason shape (10,) not tabular
[SKIP   ] cand78/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-c: key divergence_reason shape (10,) not tabular
[SKIP   ] cand78/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-c-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand78/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-c-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand78/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-r: key divergence_reason shape (10,) not tabular
[SKIP   ] cand78/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-r-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand78/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-r-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand78/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-t: key divergence_reason shape (10,) not tabular
[SKIP   ] cand78/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-t-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand78/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-t-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand78/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls: key divergence_reason shape (10,) not tabular
[SKIP   ] cand78/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-c: key divergence_reason shape (10,) not tabular
[SKIP   ] cand78/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-c-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand78/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-r: key divergence_reason shape (10,) not tabular
[SKIP   ] cand78/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-r-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand78/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-t: key divergence_reason shape (10,) not tabular
[SKIP   ] cand78/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-t-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand79/seed6/pillars_hg_bounds+dynamics+geo_bounds+obstacles/diffuser: key divergence_reason shape (10,) not tabular
[SKIP   ] cand79/seed6/pillars_hg_bounds+dynamics+geo_bounds+obstacles/dpcc-c: key divergence_reason shape (10,) not tabular
[SKIP   ] cand79/seed6/pillars_hg_bounds+dynamics+geo_bounds+obstacles/dpcc-c-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand79/seed6/pillars_hg_bounds+dynamics+geo_bounds+obstacles/dpcc-c-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand79/seed6/pillars_hg_bounds+dynamics+geo_bounds+obstacles/dpcc-r: key divergence_reason shape (10,) not tabular
[SKIP   ] cand79/seed6/pillars_hg_bounds+dynamics+geo_bounds+obstacles/dpcc-r-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand79/seed6/pillars_hg_bounds+dynamics+geo_bounds+obstacles/dpcc-r-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand79/seed6/pillars_hg_bounds+dynamics+geo_bounds+obstacles/dpcc-t: key divergence_reason shape (10,) not tabular
[SKIP   ] cand79/seed6/pillars_hg_bounds+dynamics+geo_bounds+obstacles/dpcc-t-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand79/seed6/pillars_hg_bounds+dynamics+geo_bounds+obstacles/dpcc-t-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand79/seed6/pillars_hg_bounds+dynamics+geo_bounds+obstacles/hardflow_sls: key divergence_reason shape (10,) not tabular
[SKIP   ] cand79/seed6/pillars_hg_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-c: key divergence_reason shape (10,) not tabular
[SKIP   ] cand79/seed6/pillars_hg_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-c-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand79/seed6/pillars_hg_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-r: key divergence_reason shape (10,) not tabular
[SKIP   ] cand79/seed6/pillars_hg_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-r-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand79/seed6/pillars_hg_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-t: key divergence_reason shape (10,) not tabular
[SKIP   ] cand79/seed6/pillars_hg_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-t-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand81/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/diffuser: key divergence_reason shape (10,) not tabular
[SKIP   ] cand81/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-c: key divergence_reason shape (10,) not tabular
[SKIP   ] cand81/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-c-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand81/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-c-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand81/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-r: key divergence_reason shape (10,) not tabular
[SKIP   ] cand81/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-r-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand81/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-r-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand81/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-t: key divergence_reason shape (10,) not tabular
[SKIP   ] cand81/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-t-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand81/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-t-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand81/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls: key divergence_reason shape (10,) not tabular
[WARN   ] cand81/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls: HardFlow arm is DEGENERATE (K=1, A=0.5, n_genuine=0) — this row is sample-then-project, not HardFlow. Do not label it a HardFlow result. See logs_in_develop/aggregated_hardflow_lowK/
[SKIP   ] cand81/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-c: key divergence_reason shape (10,) not tabular
[WARN   ] cand81/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-c: HardFlow arm is DEGENERATE (K=1, A=0.5, n_genuine=0) — this row is sample-then-project, not HardFlow. Do not label it a HardFlow result. See logs_in_develop/aggregated_hardflow_lowK/
[SKIP   ] cand81/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-c-geo_free: key divergence_reason shape (10,) not tabular
[WARN   ] cand81/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-c-geo_free: HardFlow arm is DEGENERATE (K=1, A=0.5, n_genuine=0) — this row is sample-then-project, not HardFlow. Do not label it a HardFlow result. See logs_in_develop/aggregated_hardflow_lowK/
[SKIP   ] cand81/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-r: key divergence_reason shape (10,) not tabular
[WARN   ] cand81/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-r: HardFlow arm is DEGENERATE (K=1, A=0.5, n_genuine=0) — this row is sample-then-project, not HardFlow. Do not label it a HardFlow result. See logs_in_develop/aggregated_hardflow_lowK/
[SKIP   ] cand81/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-r-geo_free: key divergence_reason shape (10,) not tabular
[WARN   ] cand81/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-r-geo_free: HardFlow arm is DEGENERATE (K=1, A=0.5, n_genuine=0) — this row is sample-then-project, not HardFlow. Do not label it a HardFlow result. See logs_in_develop/aggregated_hardflow_lowK/
[SKIP   ] cand81/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-t: key divergence_reason shape (10,) not tabular
[WARN   ] cand81/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-t: HardFlow arm is DEGENERATE (K=1, A=0.5, n_genuine=0) — this row is sample-then-project, not HardFlow. Do not label it a HardFlow result. See logs_in_develop/aggregated_hardflow_lowK/
[SKIP   ] cand81/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-t-geo_free: key divergence_reason shape (10,) not tabular
[WARN   ] cand81/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/hardflow_sls-t-geo_free: HardFlow arm is DEGENERATE (K=1, A=0.5, n_genuine=0) — this row is sample-then-project, not HardFlow. Do not label it a HardFlow result. See logs_in_develop/aggregated_hardflow_lowK/
[SKIP   ] cand82/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/diffuser: key divergence_reason shape (10,) not tabular
[SKIP   ] cand82/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-c: key divergence_reason shape (10,) not tabular
[SKIP   ] cand82/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-c-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand82/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-c-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand82/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-r: key divergence_reason shape (10,) not tabular
[SKIP   ] cand82/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-r-geo_free: key divergence_reason shape (10,) not tabular
[SKIP   ] cand82/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-r-tightened: key divergence_reason shape (10,) not tabular
[SKIP   ] cand82/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-t: key divergence_reason shape (10,) not tabular
[SKIP   ] cand82/seed6/pillars_bounds+dynamics+geo_bounds+obstacles/dpcc-t-geo_free: key divergence_reason shape (10,) not tabular
